기관명,기관분류,의료기관분류,응급의료 권역,우편번호,시도,시군구,주소,dutyEmcls,dutyEmclsName,dutyName,dutyTel1,dutyTel3,hpid,phpid,rnum,위도,경도,dgidIdName,dutyEryn,dutyHano,dutyHayn,dutyTime1c,dutyTime1s,dutyTime2c,dutyTime2s,dutyTime3c,dutyTime3s,dutyTime4c,dutyTime4s,dutyTime5c,dutyTime5s,dutyTime6c,dutyTime6s,hpbdn,hperyn,hpgryn,hpnicuyn,hpopyn,hvec,hvgc,hvncc,hvoc,MKioskTy1,MKioskTy10,MKioskTy11,MKioskTy2,MKioskTy25,MKioskTy3,MKioskTy4,MKioskTy5,MKioskTy6,MKioskTy7,MKioskTy8,MKioskTy9,postCdn1,postCdn2,hpccuyn,hpcuyn,hvcc,hvccc,dutyInf,dutyMapimg,hpicuyn,hvicc,dutyTime7c,dutyTime7s,dutyTime8c,dutyTime8s
의료법인거명의료재단영광기독병원,종합병원,지역응급의료기관,광주,57044,전남,영광군,전라남도 영광군 영광읍 신남로 265,G007,지역응급의료기관,의료법인거명의료재단영광기독병원,061-350-3000,061-350-3080,A2600034,A2600034,2,35.274959355007304,126.5108758767997,"내과,마취통증의학과,산부인과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,정형외과,진단검사의학과",1,206,1,1730,0800,1730,0800,1730,0800,1730,0800,1730,0800,1300,0830,206,11,195,,2,11,52,,1,N,N,Y,N,N,N,N,N,N,Y,N,Y,570,44,,,,,,"삼화장 근처, 영광기독병원",11,0,,,,
의료법인거붕백병원,종합병원,지역응급의료기관,부산,53290,경남,거제시,경상남도 거제시 계룡로5길 14 (상동동),G007,지역응급의료기관,의료법인거붕백병원,055-733-0000,055-733-0180,A2800008,A2800008,1,34.873675809023304,128.62605696825915,"내과,마취통증의학과,보건(의료원)소,비뇨기과,산부인과,소아청소년과,신경외과,영상의학과,외과,응급의학과,이비인후과,정신건강의학과,정형외과,조산원,진단검사의학과",1,385,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,299,11,289,,4,8,68,,3,N,N,Y,N,N,N,N,N,N,Y,N,Y,532,90,,,,,,포로수용소 부근,10,8,,,,
의료법인광혜의료재단광혜병원,종합병원,지역응급의료기관,부산,47821,부산,동래구,"부산광역시 동래구 충렬대로 96 (온천동, 광혜병원)",G007,지역응급의료기관,의료법인광혜의료재단광혜병원,051-503-2111,051-504-2119,A1200009,A1200009,4,35.207033333333335,129.071136111111116,"가정의학과,내과,마취통증의학과,산부인과,소아청소년과,신경과,영상의학과,외과,이비인후과,재활의학과,정형외과,진단검사의학과",1,175,1,1730,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0830,196,10,189,,3,12,28,,2,N,N,N,N,N,N,N,N,N,Y,N,N,478,21,,,,,,4호선 미남역 8번출구,6,5,,,,
의료법인대우의료재단대우병원,종합병원,지역응급의료기관,부산,53317,경남,거제시,경상남도 거제시 두모길 16 (두모동),G007,지역응급의료기관,의료법인대우의료재단대우병원,055-680-8114,055-680-8119,A2800005,A2800005,2,34.87222152119712,128.72216421007292,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,소아청소년과,신경외과,영상의학과,외과,응급의학과,이비인후과,정형외과,조산원,진단검사의학과,치과",1,241,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,225,11,215,,4,8,42,,3,N,N,Y,N,N,N,Y,N,N,Y,N,Y,533,17,,,,,,,10,0,,,,
의료법인성념의료재단맑은샘병원,종합병원,지역응급의료기관,부산,53209,경남,거제시,경상남도 거제시 연초면 거제대로 4477,G007,지역응급의료기관,의료법인성념의료재단맑은샘병원,055-736-1004,055-736-0119,A2800022,A2800022,3,34.89793483097861,128.64371778461182,"가정의학과,구강내과,구강악안면방사선과,내과,마취통증의학과,보건(의료원)소,보건진료소,비뇨기과,소아청소년과,소아치과,신경외과,영상의학과,예방치과,외과,재활의학과,정형외과,조산원,진단검사의학과,치과보존과,치과보철과,치주과",1,200,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,201,10,209,,2,10,18,,1,N,N,N,N,N,N,N,N,N,Y,N,Y,532,09,,,,,"■ 응급실에서 x-ray, CT, MRI 가능",수월삼거리 인근,6,,,,,
의료법인성수의료재단인천백병원,종합병원,지역응급의료기관,인천,22534,인천,동구,인천광역시 동구 샛골로 214 (송림동),G007,지역응급의료기관,의료법인성수의료재단인천백병원,032-765-7070,032-280-8119,A1400007,A1400007,2,37.4772581429266,126.648504056866,"내과,마취통증의학과,비뇨기과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정형외과,조산원,진단검사의학과",1,202,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,249,5,236,,4,5,37,,3,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,225,34,,,,,,송현주공@ 맞은편,13,2,,,,
의료법인센텀의료재단센텀종합병원,종합병원,지역응급의료기관,부산,48243,부산,수영구,부산광역시 수영구 수영로679번길 8 (광안동),G007,지역응급의료기관,의료법인센텀의료재단센텀종합병원,051-750-5000,051-750-5119,A1200098,A1200098,2,35.16637129021226,129.11466833709284,"가정의학과,내과,마취통증의학과,보건진료소,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,영상의학과,예방의학과,외과,응급의학과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,핵의학과,흉부외과",1,477,1,1800,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,215,10,245,0,5,10,22,,9,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,482,43,0,0,,,,2호선 수영역 8번출구,0,1,,,,
의료법인영제의료재단엔케이세종병원,종합병원,지역응급의료기관,대전,30130,세종,한누리대로,"세종특별자치시 한누리대로 161, 세종시 NK리움힐 상가 1~8층 (나성동)",G007,지역응급의료기관,의료법인영제의료재단엔케이세종병원,044-850-7700,044-850-7705,A1800417,A1800417,1,36.47962250753158,127.26225618927695,"가정의학과,내과,마취통증의학과,병리과,보건진료소,소아청소년과,신경외과,영상의학과,외과,응급의학과,정형외과,조산원",1,200,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,,11,110,,1,,,,,,,,,,,,,301,30,,,,,"24시간 365일 응급실을 운영중입니다.
외래 진료과목으로는 내과,정형외과,외과,신경외과,가정의학과,영상의학과,마취통증의학과,치과,응급의학과,소아과 를 운영중입니다.",나성동 BRT 한솔동 첫마을 근처,,,,,,
의료법인우범의료재단장흥종합병원,종합병원,지역응급의료기관,광주,59325,전남,장흥군,전라남도 장흥군 장흥읍 흥성로 74,G007,지역응급의료기관,의료법인우범의료재단장흥종합병원,061-862-8300,061-860-1119,A2600021,A2600021,1,34.67726071666993,126.91093606650924,"내과,마취통증의학과,소아청소년과,신경외과,영상의학과,외과,이비인후과,정형외과,진단검사의학과",1,182,1,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1300,0830,200,10,200,,2,9,9,,1,,,,,,,,,,,,,593,25,,,,,,장흥버스터미널 근방,,,,,,
의료법인은성의료재단좋은강안병원,종합병원,지역응급의료기관,부산,48265,부산,수영구,부산광역시 수영구 수영로 493 (남천동),G007,지역응급의료기관,의료법인은성의료재단좋은강안병원,051-625-0900,051-610-9119,A1200008,A1200008,3,35.15015905669445,129.11072434834875,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,보건(의료원)소,비뇨기과,산부인과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과보존과,핵의학과,흉부외과",1,570,1,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,442,16,379,,7,12,52,,4,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,482,65,,,,,,"2호선 금련산역 4번 출구, 버스노선(금련산청소년수련원 앞 하차) 20, 38, 39,",19,5,,,,
의료법인인당의료재단부민병원,종합병원,지역응급의료기관,부산,46555,부산,북구,부산광역시 북구 만덕대로 59 (덕천동),G007,지역응급의료기관,의료법인인당의료재단부민병원,051-330-3000,051-330-3129,A1200006,A1200006,2,35.211914318056756,129.01121232860873,"내과,마취통증의학과,병리과,보건(의료원)소,비뇨기과,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,정신건강의학과,정형외과,진단검사의학과,치과",1,384,1,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,399,12,380,,9,7,12,,1,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,465,55,,,,,"관절.척추센터, 분과별 내과 중심 급성기 종합병원(심.뇌혈관센터 24시간 가동)/ 관절전문병원/ 인증의료기관/ 정형외과 수련병원 

지역응급의료기관 365일 24시간 운영(응급실 전담전문의 5인 체제)",3호선 숙등역 6번 출구/버스정류장: 덕천아파트입구 하차,18,7,,,,
의료법인인당의료재단해운대부민병원,종합병원,지역응급의료기관,부산,48094,부산,해운대구,부산광역시 해운대구 해운대로 584 (우동),G007,지역응급의료기관,의료법인인당의료재단해운대부민병원,051-602-8000,051-602-8119,A1205143,A1205143,1,35.16142040775608,129.1556561002225,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,소아청소년과,소아치과,신경과,신경외과,영상의학과,외과,응급의학과,정신건강의학과,정형외과,진단검사의학과,치과보존과,치과보철과,치주과",1,370,1,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,357,10,337,,7,7,28,,3,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,480,94,,,,,,2호선 해운대역 7번출구,16,8,,,,
의료법인일심의료재단포천우리병원,종합병원,지역응급의료기관,경기동북,11174,경기,포천시,경기도 포천시 소흘읍 호국로 661,G007,지역응급의료기관,의료법인일심의료재단포천우리병원,031-542-0222,031-541-8282,A2100036,A2100036,2,37.827495913257785,127.1481437183119,"가정의학과,내과,마취통증의학과,보건(의료원)소,보건진료소,비뇨기과,산부인과,소아청소년과,소아치과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,정신건강의학과,정형외과,진단검사의학과,치과보존과,치과보철과,피부과",1,214,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,214,14,214,,4,8,61,,2,,,,,,,,,,,,,111,74,,,,,"214병상의 종합병원
2020.3.24일 지역응급의료기관 지정됨",경기도 포천시 소흘읍,9,4,2400,0000,2400,0000
의료법인행도의료재단해동병원,종합병원,지역응급의료기관,부산,49035,부산,영도구,부산광역시 영도구 태종로 133 (봉래동3가),G007,지역응급의료기관,의료법인행도의료재단해동병원,051-412-6161,051-410-6688,A1200012,A1200012,2,35.09194298219175,129.04386428258525,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,흉부외과",1,265,1,1730,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,297,10,281,,3,7,35,,1,N,N,N,N,N,N,N,N,N,N,N,Y,490,35,,,,,,버스정류장: 봉래교차로,12,1,,,,
의료법인현경의료재단광양서울병원,종합병원,지역응급의료기관,전남순천,57773,전남,광양시,전라남도 광양시 진등길 93 (마동),G007,지역응급의료기관,의료법인현경의료재단광양서울병원,061-798-9800,061-798-9819,A2600024,A2600024,2,34.957912006875524,127.69055714590516,"가정의학과,내과,마취통증의학과,소아청소년과,신경외과,영상의학과,외과,정형외과,조산원,진단검사의학과,치과",1,210,1,1800,0900,1800,0900,1700,0900,1800,0900,1800,0900,1230,0900,204,10,200,0,3,10,44,,3,,,,,,,,,,,,,577,73,0,0,,,"일요일/ 공휴일 은 응급실 진료만 가능함
MRI,CT  종합검진 내시경   인공신장센터 정형외과 신경외과 내과 일반외과",마동 송보6차 아파트 부근,8,,,,,
의료법인혜인의료재단한국병원,종합병원,지역응급의료기관,제주,690812,제주,제주시,제주특별자치도 제주시 서광로 193 (삼도일동),G007,지역응급의료기관,의료법인혜인의료재단한국병원,064-750-0000,064-750-0160,A2900003,A2900003,2,33.500185921027,126.51698873048466,"가정의학과,내과,마취통증의학과,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,정형외과,진단검사의학과,흉부외과",1,217,1,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,217,10,196,,2,6,30,,2,N,N,N,N,N,N,N,N,N,Y,N,Y,690,812,,,,,"저희 병원은 제주 허가 1호 종합병원으로서 현재 214병상을 운영 중이며, 30년의 오랜 역사와 전통을 가진 병원으로서 앞서가는 진료, 정성이 깃든 간호, 친절한 응대를 통해서 고객에게 기쁨을 드리는 병원을 만들기 위하여 최신의 의료장비와 우수한 의료진을 갖추고 최선의 노력을 다하고 있습니다.",제주시 시외버스터미널 동쪽 사거리,10,7,,,,
의료법인갈렌의료재단박병원,종합병원,지역응급의료기관,충남천안,17784,경기,평택시,경기도 평택시 송탄로 33 (장당동),G007,지역응급의료기관,의료법인갈렌의료재단박병원,031-666-2600,031-662-4119,A2100309,A2100309,3,37.0482647009,127.05700385749999,"가정의학과,내과,마취통증의학과,산부인과,신경외과,영상의학과,외과,응급의학과,재활의학과,정형외과,조산원,진단검사의학과",1,152,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1330,0830,156,8,156,,4,7,71,,2,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,177,84,,,,,"경기북부 평택북부지역의 유일한 종합병원으로 산부인과및 재활의학과, 외과  정형외과 ,신경외과 ,심장내과 ,소화내과 ,등을 진료하고 있으며 2017년 뇌 혈관 부분  보건 복지부 장관 상 수상으로 더욱더 지역 주민과 함께하는 함께하는병원  생명지킴이 로서 소임을 다하는 병원오 책임과 의무를  다하는 병원입니다.",경기도 평택시 송탄로 33번지 효명중고등학교 옆 장당초등학교 맞은편 .,7,3,,,,
의료법인갑을의료재단갑을장유병원,종합병원,지역응급의료기관,부산,50971,경남,김해시,경상남도 김해시 장유로 167-13 (부곡동),G007,지역응급의료기관,의료법인갑을의료재단갑을장유병원,055-310-6000,055-310-6119,A2800014,A2800014,3,35.208667155880995,128.80564300531228,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,정형외과,진단검사의학과",1,200,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,223,20,223,,4,8,38,,2,N,N,Y,N,N,N,N,N,N,Y,Y,Y,509,71,,,,,외국인통역가능,,,,,,,
의료법인건명의료재단중앙제일병원,종합병원,지역응급의료기관,충북청주,27832,충북,진천군,충청북도 진천군 진천읍 중앙북로 36,G007,지역응급의료기관,의료법인건명의료재단중앙제일병원,043-533-1711,043-537-9119,A2300013,A2300013,1,36.858487476286044,127.44050791116805,"내과,마취통증의학과,비뇨기과,산부인과,산업의학과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,정형외과,조산원,진단검사의학과",1,241,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,255,15,235,,5,11,79,,5,N,N,N,N,N,N,N,N,N,Y,N,Y,278,32,,,,,,진천터미날 맞은편.,12,2,,,,
의료법인구의료재단구병원,종합병원,지역응급의료기관,대구,42644,대구,달서구,대구광역시 달서구 감삼북길 141 (감삼동),G007,지역응급의료기관,의료법인구의료재단구병원,053-560-9016,053-557-7119,A1300006,A1300006,5,35.85082313699737,128.54148303217695,"내과,마취통증의학과,산부인과,신경외과,영상의학과,외과,정형외과,진단검사의학과",1,178,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,200,11,176,,8,3,3,,-1,N,Y,N,N,N,N,N,N,N,Y,N,Y,426,44,,,,,,,,,,,,
의료법인대인의료재단다니엘종합병원,종합병원,지역응급의료기관,인천,14513,경기,부천시,"경기도 부천시 원미구 중동로 361, 다니엘종합병원 (약대동)",G007,지역응급의료기관,의료법인대인의료재단다니엘종합병원,032-670-0001,032-670-0119,A2100050,A2100050,6,37.512321557883574,126.76948894065183,"가정의학과,내과,마취통증의학과,보건진료소,비뇨기과,소아청소년과,신경과,신경외과,영상의학과,예방의학과,외과,응급의학과,이비인후과,정형외과,진단검사의학과,치과보존과,치과보철과,치주과,흉부외과",1,204,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,258,12,246,,5,8,47,,3,N,N,N,N,N,N,N,N,N,N,N,N,145,13,,,,,응급의학과 전문의 3명 상주,"경기도 부천시 중동로 361, 다니엘종합병원 (약대동)",,9,,,,
의료법인동신의료재단동신병원,종합병원,지역응급의료기관,서울서북,3653,서울,서대문구,"서울특별시 서대문구 연희로 272, 동신병원 본관동 (홍은동)",G007,지역응급의료기관,의료법인동신의료재단동신병원,02-396-9161,02-396-9161,A1100025,A1100025,2,37.58110428173239,126.93658306608872,"가정의학과,내과,마취통증의학과,병리과,비뇨기과,산부인과,신경과,신경외과,영상의학과,외과,응급의학과,정형외과",1,205,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,207,10,196,,4,9,80,,1,,,,,,,,,,,,,036,53,,,,,,서대문구청앞 교차로 인근,11,3,,,,
